fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,May,36,TELANGANA,3630,Bhadradri Kothagudem,1955236,255.292550676188,17,566,31.166856,173,0,15833,931473,85359,34275,581734,177669,164.82622,2573.97425656,54634,78180,130096,289802,0,223384,459126,16006,2377.98118056,567670,44,47.6,69.93,100.03,NA
2025-2026,May,36,TELANGANA,3621,Warangal,1008353,214.491435182183,14,499,11.09356,32,6,6922,416421,64757,27385,125248,40736,115.81076,1020.0916993,28964,41424,74989,161792,0,130213,265017,6954,893.187379299998,272062,26,40.08,57.6,100,NA
2025-2026,May,36,TELANGANA,3622,Khammam,2318459,324.994570187732,11,873,29.14476,450,11,24122,534431,117895,101083,139500,90484,208.58149,1974.5979814,45611,62464,174954,399179,0,322296,678151,24572,1736.8717314,296928,19,18.66,37.21,100.01,NA
2025-2026,May,36,TELANGANA,3624,Jogulamba Gadwal,942887,365.404549263005,8,184,17.48649,228,1,13175,151290,45149,44047,2611,2849,29.69391,600.000942580001,17042,25524,83525,190876,0,170663,365354,13403,552.820542580001,81550,39,48.07,48.89,100.01,NA
2025-2026,May,36,TELANGANA,3628,Jayashanker Bhopalapally,1072989,225.350387533857,14,358,10.88498,89,7,7484,304954,76246,40702,44480,18159,24.67484,722.774840799999,20860,31104,70729,166475,0,113543,252272,7573,687.215020799999,162830,15,29.5,50.23,100.02,NA
2025-2026,May,36,TELANGANA,3632,Mahabubabad,2091505,267.976109633227,15,806,15.86033,77,28,15034,795206,78128,37828,429257,145831,0.88708,2147.70951237,51064,81310,137104,308698,0,236411,495681,15111,2130.96210237,440617,14,43.07,89.78,100.03,NA
2025-2026,May,36,TELANGANA,3638,Sangareddy,2359986,247.096621245239,14,679,24.46288,172,44,15067,844095,297233,79491,123529,33516,36.66276,2146.8558651,58131,83236,125122,251436,0,229386,420767,15239,2085.7302251,527584,9,21.79,82.41,100.01,NA
2025-2026,May,36,TELANGANA,3624,Jogulamba Gadwal,942887,349.951050737638,9,201,17.48649,229,1,13218,177797,52579,44078,2686,2849,95.64895,735.337909679998,18994,28563,83596,191033,0,170663,365352,13447,622.202469679998,97107,39,49.11,49.81,100.04,NA
2025-2026,May,36,TELANGANA,3627,Jangaon,1248146,234.508954328189,14,495,25.4972159,24,3,15054,520518,108419,34211,109868,28763,103.34953,1349.50806479,36705,51925,77453,161471,1,117824,231357,15078,1220.66131889,347944,35,55.21,60.47,100,NA
2025-2026,May,36,TELANGANA,3628,Jayashanker Bhopalapally,1072989,218.404441353142,15,375,10.88498,89,7,7490,329958,81584,40707,50038,18170,69.71509,801.242996600001,21691,32482,70747,166522,0,113543,252278,7579,720.642926600001,176196,15,30.29,50.15,100.02,NA
2025-2026,May,36,TELANGANA,3634,Mancherial,1094197,248.535327661626,17,525,22.2546356,148,6,8759,700906,226003,53241,129786,26424,147.54975,1911.80340929999,39997,57922,77322,164732,2,131129,254820,8907,1741.99902369999,441840,18,29.87,78.34,100.03,NA
2025-2026,May,36,TELANGANA,3636,Nirmal,2575475,249.538375069695,17,901,22.24916,90,5,14456,1266202,234574,52391,317070,48767,144.10025,3326.00930589997,73521,114424,129445,264275,2,184876,349770,14546,3159.65989589997,767347,28,13.65,80.38,100,NA
2025-2026,May,36,TELANGANA,3615,Vikarabad,2808079,259.502793866362,27,1444,32.0409148,531,26,23630,2347123,669552,76186,321061,37397,232.31297,6355.20364527997,86672,143278,127645,276635,3,192478,391903,24161,6090.84976047997,1330345,51,85.64,95.09,100,NA
2025-2026,May,36,TELANGANA,3617,Medak,1807119,255.839690935345,20,819,20.77559,268,24,12247,1208485,201281,47427,211775,32753,210.7159,3323.275779,60016,95157,113229,246589,1,172839,347506,12515,3091.784289,711374,18,19.12,87.51,100.06,NA
2025-2026,May,36,TELANGANA,3620,Karimnagar,922450,247.157380814821,15,734,10.31232,312,15,13070,586755,177144,43469,4981,1185,140.47113,1600.9917398,37285,46396,79261,159956,0,138555,259071,13382,1450.2082898,441236,19,30.07,48.72,100,NA
2025-2026,May,36,TELANGANA,3626,Jagtial,1254775,296.547063458098,13,394,10.93258,88,2,12818,614563,159599,45907,46276,8839,169.53562,2002.93672959999,45505,55162,100424,179135,0,170696,278352,12906,1822.46852959999,461612,13,27.85,84.07,100.01,NA
2025-2026,May,36,TELANGANA,3636,Nirmal,2575475,251.759589067984,20,951,22.24916,266,5,14465,1595057,304668,52438,389334,48850,170.1176,4208.07570860012,77673,121605,129570,264595,14,184867,349856,14731,4015.70894860012,967428,28,13.99,80.57,100.02,NA
2025-2026,May,36,TELANGANA,3641,Rajanna Sirsilla,795812,254.775986986628,16,319,8.79103,18,5,9589,478431,116114,35216,85004,12303,121.60375,1349.32208229999,29099,37731,60355,131416,0,99948,203638,9607,1218.92730229999,342976,14,43.92,74.35,100.01,NA
2025-2026,May,36,TELANGANA,3646,Narayanpet,823778,237.978456977367,15,262,14.64904,158,0,8984,415386,60124,23067,34357,7291,113.75757,1116.9358033,26516,37187,66060,135793,0,116822,210870,9142,988.529193300004,274149,28,49.16,83.32,100,NA
2025-2026,May,36,TELANGANA,3617,Medak,1807119,260.655018767059,20,819,20.77559,278,24,12240,1222621,203565,47428,215316,32756,210.7159,3418.314487,60213,95498,113235,246603,1,172839,347510,12518,3186.822997,719585,18,19.21,87.52,100.06,NA
2025-2026,May,36,TELANGANA,3618,Nizamabad,2224554,263.727989920567,13,1028,23.0746599,39,20,15497,786949,161978,67701,165262,48660,246.37593,2344.8553693,59353,75627,158534,313467,0,268056,505320,15536,2075.4047794,538867,7,41.27,86.51,100.02,NA
2025-2026,May,36,TELANGANA,3623,Nalgonda,2886118,275.522828263262,18,2949,50.6820808,1225,22,27306,2538985,437693,104052,696551,102488,344.82725,7390.99261197998,134900,207456,220091,508134,4,381886,810584,28531,6995.48328117998,1607057,37,55.05,78.33,100,NA
2025-2026,May,36,TELANGANA,3631,Kumram Bheem(Asifabad),1614890,227.667330292939,24,731,31.3063555,229,2,12669,1362981,222991,30945,504809,68963,144.27624,3278.6450506,55499,93742,89199,187820,15,122972,244072,12898,3103.0624551,729660,29,34.08,75.32,100.04,NA
2025-2026,May,36,TELANGANA,3636,Nirmal,2575475,249.613454966758,21,958,22.24916,283,4,14455,1660673,317086,52444,409285,48847,170.1176,4337.63001100011,78446,123038,129571,264603,16,184862,349850,14738,4145.26325100011,1006371,28,13.92,80.67,100.02,NA
2025-2026,May,36,TELANGANA,3638,Sangareddy,2359986,245.053751151584,18,722,24.46288,188,41,15254,1185324,418392,79554,159702,33559,248.50092,3177.6447253,62928,91113,125227,251680,0,229379,420804,15442,2904.6809253,740633,9,21.8,81.85,100.04,NA
2025-2026,May,36,TELANGANA,3643,Wanaparthy,946790,306.304793022855,12,360,22.79214,692,6,10461,376945,59723,24953,54566,14750,125.75895,1303.15169206,30353,39566,70528,148389,0,135085,266211,11153,1154.60060206,260830,34,79.23,97.91,100.07,NA
2025-2026,May,36,TELANGANA,3615,Vikarabad,2808079,266.873533210686,24,1406,32.0409148,431,26,23206,2057952,582505,76130,283073,37309,232.31297,5756.48309897997,84694,139295,127502,276312,0,192477,391890,23637,5492.12921417997,1168908,50,85.33,95.19,100,NA
2025-2026,May,36,TELANGANA,3619,Adilabad,1868212,277.94760908897,27,1236,34.76561,196,6,20609,2119536,321375,40120,1125519,111910,198.87004,6124.83528577999,75767,134446,109587,236897,29,174483,348785,20805,5891.19963577999,1081764,47,57.06,87.15,100.11,NA
2025-2026,May,36,TELANGANA,3622,Khammam,2318459,308.723494927296,12,1159,29.14476,556,10,24402,761724,164081,101220,214019,90624,274.94065,2655.7063645,59455,83827,175198,399705,0,322295,678179,24958,2351.6209545,432593,19,19.49,40.1,100.03,NA
2025-2026,May,36,TELANGANA,3623,Nalgonda,2886118,276.498148129795,16,2754,50.6820808,490,22,27543,2086643,363435,103726,567376,102180,285.77111,6105.98244387999,124561,189552,219500,506698,0,381885,810442,28033,5769.52925307999,1322250,36,54.44,77.26,100,NA
2025-2026,May,36,TELANGANA,3626,Jagtial,1254775,297.536470480666,13,387,10.93258,76,2,12760,590596,152743,45890,44742,8839,169.53562,1937.7066932,44421,53846,100408,179097,0,170693,278323,12836,1757.2384932,443206,13,28.21,83.88,100.01,NA
2025-2026,May,36,TELANGANA,3629,Kamareddy,1723249,244.226360602297,12,997,17.81032,67,8,11939,554012,112188,62154,117658,41708,199.29156,1570.1452249,45893,65075,156592,308192,0,257987,496968,12006,1353.0433449,337666,12,38.28,59.58,100.05,NA
2025-2026,May,36,TELANGANA,3633,Medchal,10192,250.071064307079,13,4,1.76365,0,33,873,4012,1248,1440,518,168,12.45907,24.2555711,299,317,4485,4979,0,20838,22401,873,10.0328511,2778,4,100,100,100,NA
2025-2026,May,36,TELANGANA,3634,Mancherial,1094197,249.322961738572,18,543,22.2546356,179,6,8808,782250,250576,53260,145171,26445,180.18112,2152.76462379998,41183,59901,77385,164850,2,131142,254865,8987,1950.32886819998,493118,18,29.84,75.51,100.03,NA
2025-2026,May,36,TELANGANA,3641,Rajanna Sirsilla,795812,252.976026553656,15,303,8.79103,18,5,9550,420733,102553,35177,74945,12300,121.60375,1194.74840579999,27903,35989,60311,131305,0,99949,203622,9568,1064.35362579999,301962,14,45.4,74.88,100.02,NA
2025-2026,May,36,TELANGANA,3643,Wanaparthy,946790,313.446930058299,10,323,22.79214,430,6,10456,292801,46048,24919,44623,14726,101.69185,1042.25973568,27452,35383,70462,148233,0,135092,266170,10886,917.775745679999,201991,32,71.58,97.61,100.09,NA
2025-2026,May,36,TELANGANA,3646,Narayanpet,823778,238.782648491757,14,255,14.64904,81,0,8992,377260,53670,23065,32352,7289,112.36657,1027.8470297,25832,36107,66060,135797,0,116848,210907,9073,900.831419700002,247858,27,49.1,82.4,100,NA
2025-2026,May,36,TELANGANA,3619,Adilabad,1868212,276.256218827987,29,1251,34.76561,231,6,20771,2262791,339292,40138,1203551,111900,198.87004,6484.73650657999,76940,136691,109648,236967,50,174483,348741,21002,6251.10085657999,1155131,47,57.87,87.58,100.12,NA
2025-2026,May,36,TELANGANA,3623,Nalgonda,2886118,275.924070605411,17,2853,50.6820808,895,22,27419,2319114,400967,103925,623587,102336,334.57826,6784.25409157998,129752,198388,219811,507452,3,381884,810535,28314,6398.99375077998,1470734,36,54.65,77.74,100,NA
2025-2026,May,36,TELANGANA,3625,Hanumakonda,768672,225.726336368735,12,246,9.32081,76,5,5818,242472,66861,32416,11660,3669,136.71575,693.359722319999,19542,25905,57624,123025,0,98677,200366,5894,547.323162319999,157518,23,40.5,73.23,100.01,NA
2025-2026,May,36,TELANGANA,3630,Bhadradri Kothagudem,1955236,256.640011457104,17,582,31.166856,193,0,15888,983320,91689,34310,604532,177785,212.66542,2767.42483665999,56295,80804,130165,290022,0,223384,459249,16081,2523.59256065999,599225,44,47.49,69.85,100.04,NA
2025-2026,May,36,TELANGANA,3638,Sangareddy,2359986,243.031114284233,18,716,24.46288,178,41,15245,1118772,391124,79547,158466,33555,245.61942,2989.0463579,62154,89871,125210,251644,0,229377,420798,15423,2718.9640579,698261,9,22.11,81.64,100.04,NA
2025-2026,May,36,TELANGANA,3639,Rangareddy,885740,341.103344141781,14,432,21.10776,270,32,14165,413257,141078,47531,40428,21332,251.39235,1682.1335569,29318,37886,83425,152379,0,170820,279569,14435,1409.6334469,277723,41,68.76,82.33,100,NA
2025-2026,May,36,TELANGANA,3615,Vikarabad,2808079,268.789543031707,28,1462,32.0409148,671,25,23924,2511590,715146,76217,337751,37429,234.48547,7017.41766863004,87649,145258,127726,276786,4,192477,391890,24595,6750.89128383004,1423678,51,85.94,95.3,100,NA
2025-2026,May,36,TELANGANA,3623,Nalgonda,2886118,278.441160131613,19,3012,50.6820808,1616,22,27233,2682125,466578,104215,732927,102627,344.82725,7863.64929698002,137730,212487,220305,508658,6,381884,810655,28849,7468.13996618002,1695988,37,55.2,78.72,100,NA
2025-2026,May,36,TELANGANA,3632,Mahabubabad,2091505,255.370610319904,19,1103,15.86033,365,28,14822,1297454,124392,38026,705484,146976,142.05382,3471.23034842001,65009,105855,137897,310614,4,236671,496506,15187,3313.31619842001,720351,14,40.12,89.47,100.04,NA
2025-2026,May,36,TELANGANA,3633,Medchal,10192,271.926512961116,13,4,1.76365,32,33,841,4012,1248,1440,518,168,16.99968,29.6730217,299,317,4485,4979,0,20838,22401,873,10.9096917,2778,4,100,100,100,NA
2025-2026,May,36,TELANGANA,3643,Wanaparthy,946790,306.174254341515,12,363,22.79214,876,6,10332,389956,61141,24962,55664,14757,125.75895,1342.49596526,30768,40162,70535,148423,0,135081,266240,11208,1193.94487526,269834,34,80.44,97.81,100.07,NA
2025-2026,May,36,TELANGANA,3645,Mulugu,666970,272.855340700176,18,200,9.39021,163,0,4944,407411,50435,20397,183669,42832,98.50366,1219.53654209999,21818,34431,52649,117070,1,86263,182614,5107,1111.64267209999,215555,15,23.36,69.88,100,NA
2025-2026,May,36,TELANGANA,3620,Karimnagar,922450,243.630305635952,17,815,10.31232,457,14,12977,737675,214202,43538,6367,1187,140.47113,1947.98330710001,41612,52560,79412,160273,0,138547,259082,13434,1797.19985710001,556627,19,35.53,51.77,100,NA
2025-2026,May,36,TELANGANA,3625,Hanumakonda,768672,230.65676100879,15,354,9.32081,112,4,5842,435175,112966,32558,19347,3719,138.45175,1151.53311972,29003,40256,57905,123622,0,98696,200476,5954,1003.76055972,288462,23,32.37,82.13,100,NA
2025-2026,May,36,TELANGANA,3628,Jayashanker Bhopalapally,1072989,233.443033663312,18,482,10.88498,102,7,7561,504377,123111,40764,76133,18177,102.72689,1291.0448399,27408,42030,70849,166768,0,113424,252147,7663,1177.4329699,275358,15,32.27,51.08,103.59,NA
2025-2026,May,36,TELANGANA,3641,Rajanna Sirsilla,795812,258.408251314342,19,357,8.79103,345,5,9400,631114,152067,35272,110343,12338,124.55751,1764.1991912,31920,41862,60444,131675,0,99947,203713,9745,1630.8506512,452369,14,42.45,75.08,100.01,NA
2025-2026,May,36,TELANGANA,3614,Mahabubnagar,1127269,236.874103263291,19,391,20.57301,235,8,12611,785526,111591,24895,137680,23062,182.41289,2063.6935684,40300,52399,81208,148999,0,139350,228155,12846,1860.7076684,552539,27,36.83,73.05,100.01,NA
2025-2026,May,36,TELANGANA,3615,Vikarabad,2808079,268.832613077111,30,1489,32.0409148,754,25,24192,2740988,785714,76264,364838,37457,234.48547,7635.19604933003,88731,147434,127825,277017,17,192477,391915,24946,7368.66966453003,1552744,53,86,94.93,100,NA
2025-2026,May,36,TELANGANA,3626,Jagtial,1254775,293.719517844503,14,410,10.93258,155,2,12952,703466,179557,45897,52477,8848,171.48553,2248.63505340001,47984,58348,100479,179144,0,170680,278246,13107,2066.21694340001,529039,13,30.3,84.9,100.01,NA
2025-2026,May,36,TELANGANA,3636,Nirmal,2575475,249.982005659306,23,984,22.24916,392,4,14467,1851112,356267,52470,453688,48867,170.1176,4819.8136646001,80241,126332,129611,264692,38,184843,349832,14859,4627.4469046001,1122297,28,14.78,81.13,100.02,NA
2025-2026,May,36,TELANGANA,3637,Peddapalli,836555,269.344052896713,17,710,10.6845898,317,2,8520,623517,138061,34891,28972,4630,133.21108,1823.3016281,36317,47889,70848,160199,0,125163,256467,8837,1679.4059583,449536,11,22.93,67.29,100,NA
2025-2026,May,36,TELANGANA,3645,Mulugu,666970,266.601271598872,19,218,9.39021,181,0,4966,453901,56348,20440,202231,42897,98.50366,1317.9997078,22788,36139,52683,117238,1,86247,182699,5147,1210.1058378,240447,15,22.99,71.18,100,NA
2025-2026,May,36,TELANGANA,3619,Adilabad,1868212,268.723477603525,33,1293,34.76561,352,6,21388,2684463,403452,40194,1424800,112085,201.3316,7449.87953857993,79553,141800,109866,237422,186,174482,348763,21740,7213.78232857993,1370082,48,58.67,87.76,100.1,NA
2025-2026,May,36,TELANGANA,3624,Jogulamba Gadwal,942887,325.589315258246,11,272,17.48649,275,1,13432,280681,82337,44218,4468,2856,114.86818,1046.22201596,25036,38168,83822,191591,0,170663,365428,13707,913.867345959998,156154,40,55.24,56.3,100.05,NA
2025-2026,May,36,TELANGANA,3627,Jangaon,1248146,229.705406881584,18,579,25.4972159,301,3,15152,763458,158425,34314,164452,28839,124.53296,1903.73448117001,42159,60664,77585,161822,1,117830,231446,15453,1753.70430527001,511240,36,58.06,64.15,100,NA
2025-2026,May,36,TELANGANA,3633,Medchal,10192,271.926512961116,13,4,1.76365,35,33,838,4012,1248,1440,518,168,16.99968,29.6730217,299,317,4485,4979,0,20838,22401,873,10.9096917,2778,4,100,100,100,NA
2025-2026,May,36,TELANGANA,3643,Wanaparthy,946790,297.363316246998,13,374,22.79214,940,6,10437,438401,69259,24941,60517,14720,125.75895,1452.19484206,32078,42130,70555,148263,0,135050,265884,11377,1303.64375206,303403,35,79.66,97.9,100.06,NA
2025-2026,May,36,TELANGANA,3646,Narayanpet,823778,239.421783664106,17,279,14.64904,317,0,8968,486891,69924,23088,40530,7293,113.75757,1294.1297267,28006,39598,66108,135914,0,116757,210802,9285,1165.7231167,320357,29,50.59,83.91,100,NA
2025-2026,May,36,TELANGANA,3617,Medak,1807119,259.73574535309,20,820,20.77559,290,24,12252,1244806,207833,47432,218315,32758,210.7159,3464.69763229998,60456,95980,113240,246620,3,172840,347526,12542,3233.20614229998,732189,18,19.5,87.57,100.06,NA
2025-2026,May,36,TELANGANA,3618,Nizamabad,2224554,264.908001480817,13,1036,23.0746599,39,20,15527,807663,165771,67706,170539,48672,246.37593,2409.01450190001,59884,76369,158545,313498,0,268060,505333,15566,2139.56391200001,552864,7,41.11,86.78,100.04,NA
2025-2026,May,36,TELANGANA,3622,Khammam,2318459,299.713106064651,14,1406,29.14476,944,10,24313,1029853,220773,101405,295632,90768,278.36732,3394.11649419999,73543,106479,175518,400366,0,322295,678212,25257,3086.60441419999,595980,19,21.46,43.48,100.1,NA
2025-2026,May,36,TELANGANA,3625,Hanumakonda,768672,229.968259563665,13,281,9.32081,85,4,5828,308433,82259,32458,13158,3678,138.45175,857.070562019999,22995,31001,57711,123211,0,98681,200414,5913,709.298002019999,202049,23,38.17,76.83,100,NA
2025-2026,May,36,TELANGANA,3631,Kumram Bheem(Asifabad),1614890,233.350038814949,25,732,31.3063555,229,2,12638,1402810,230115,30945,516916,68966,144.27624,3449.04027499998,55962,94636,89205,187827,16,122978,244078,12867,3273.45767949998,751417,29,34.29,75.22,100.04,NA
2025-2026,May,36,TELANGANA,3638,Sangareddy,2359986,245.581247677079,19,722,24.46288,192,40,15273,1204302,425456,79575,162821,33576,248.50092,3230.50367740002,63291,91740,125243,251741,0,229369,420793,15465,2957.53987740002,752155,9,22.24,81.78,100.05,NA
2025-2026,May,36,TELANGANA,3643,Wanaparthy,946790,309.195508059474,12,361,22.79214,814,6,10357,382221,60350,24960,55245,14755,125.75895,1330.36125286,30493,39780,70532,148416,0,135084,266236,11171,1181.81016286,264545,34,80.75,97.8,100.07,NA
2025-2026,May,36,TELANGANA,3644,Yadadri Bhuvanagiri,1031171,280.667234477597,15,899,18.62363,80,9,13341,786621,165992,38099,97356,18693,199.03555,2425.44658652002,52138,65459,89360,178247,0,157685,292132,13421,2207.78740652002,621725,41,76.82,93.06,100,NA
2025-2026,May,36,TELANGANA,3614,Mahabubnagar,1127269,238.078875889418,19,392,20.57301,247,8,12615,796870,113388,24891,139548,23062,182.41289,2100.1650383,40485,52671,81195,148978,0,139296,228086,12862,1897.1791383,560476,27,37.03,73.3,100.01,NA
2025-2026,May,36,TELANGANA,3624,Jogulamba Gadwal,942887,322.602574785857,11,300,17.48649,279,1,13460,306455,89941,44245,4995,2857,114.86818,1120.98639056,26541,40630,83856,191669,0,170663,365435,13739,988.631720559999,171223,40,55.05,56.26,100.06,NA
2025-2026,May,36,TELANGANA,3625,Hanumakonda,768672,227.174627391673,14,343,9.32081,97,4,5852,423187,109996,32549,18846,3714,138.45175,1109.14605042,28457,39420,57880,123570,0,98696,200466,5949,961.37349042,280232,23,32.81,81.74,100,NA
2025-2026,May,36,TELANGANA,3627,Jangaon,1248146,230.150884436776,19,592,25.4972159,326,3,15187,824103,168369,34320,179507,28843,124.53296,2046.71051907,43170,62306,77608,161876,1,117830,231454,15513,1896.68034317,552871,36,58.3,64.83,100,NA
2025-2026,May,36,TELANGANA,3630,Bhadradri Kothagudem,1955236,250.445135924825,21,697,31.166856,348,0,16514,1483033,141892,34449,911448,178339,212.66542,3958.01628866,68750,101217,130639,291067,8,223382,459335,16862,3714.18401266,910087,46,50.49,70.56,100.06,NA
2025-2026,May,36,TELANGANA,3638,Sangareddy,2359986,244.938003818775,20,736,24.46288,293,39,15267,1323462,466312,79598,177766,33593,248.50092,3514.62520410003,64737,94212,125275,251801,0,229365,420783,15560,3241.66140410003,826539,9,22.64,81.77,100.05,NA
2025-2026,May,36,TELANGANA,3617,Medak,1807119,257.082634411249,23,885,20.77559,420,24,12321,1503334,252493,47439,262601,32802,210.7159,4096.3021412,64367,103200,113353,246781,14,172814,347380,12741,3864.8106512,885714,19,28.74,88.26,100.08,NA
2025-2026,May,36,TELANGANA,3619,Adilabad,1868212,271.455331262348,38,1340,34.76561,516,5,21806,3127983,469026,40254,1653547,112139,201.3316,8727.17382447994,81647,145947,110035,237774,274,174482,348784,22322,8491.07661447994,1596270,49,59.47,88.78,100.1,NA
2025-2026,May,36,TELANGANA,3624,Jogulamba Gadwal,942887,316.03907228437,12,328,17.48649,585,0,13176,354973,100753,44313,5395,2858,115.45238,1254.79224606,28832,44440,83947,191907,0,170663,365464,13761,1121.85337606,199853,41,56.63,58.18,100.05,NA
